ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id,INS
1.0,60.0,1.0,2153.56,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,1.0,1452.58,3.0,1373.23,0.0,1.0,104.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,62.59,0.0,1.0,1320,1.0
21.5,43.0,0.0,0.0,B5,0.0,1.0,3359.21,0.0,0.0,0.0,4.0,591.0,1.0,35.9,2.0,1206.0,1.0,0.0,117.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08,1.0,0.0,0.0,U,0.0,0.0,0.0,1.0,6022,0.0
7.5,67.0,1.0,21364.32,B4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,722.0,1.0,119.33,4.0,4724.03,0.0,0.0,118.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,6298.42,0.0,0.0,9807,1.0
2.9,26.0,1.0,874.7,B4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,629.0,1.0,202.03,4.0,618.77,0.0,1.0,156.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,0.0,0.0,0.0,1308,0.0
4.0,44.0,1.0,441.41,B3,0.0,0.0,0.0,0.0,1.0,6000.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,14674.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.29,R,1.0,1669.4,0.0,0.0,5006,1.0
14.1,49.0,0.0,0.0,B18,0.0,,,,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,10033.01,1.0,10.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,4667,0.0
39.9,59.0,0.0,0.0,B1,0.0,1.0,102.38,1.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,14145.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,5777.64,1.0,0.0,4697,1.0
,43.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,6833,1.0
10.9,54.0,1.0,2550.43,B17,0.0,0.0,0.0,0.0,1.0,16000.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14856.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,1115.23,0.0,0.0,5845,1.0
18.8,56.0,1.0,1631.7,B1,0.0,1.0,0.0,1.0,0.0,0.0,8.0,672.0,1.0,792.23,3.0,1714.83,0.0,0.0,101.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97.89,R,1.0,496.16,0.0,0.0,6283,0.0
3.8,,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,1.0,6293.79,1.0,688.08,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,8307,0.0
20.7,40.0,1.0,1892.27,B5,0.0,1.0,1733.48,1.0,0.0,0.0,36.0,618.0,1.0,1811.5,5.0,10447.26,0.0,1.0,118.0,0.0,0.0,1.0,60.0,1.0,0.0,1.0,16746.11,1.0,-0.09,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,77709.84,0.0,6.0,222,0.0
2.8,,1.0,156.94,B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,1.0,-6.61,2.0,100.69,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.92,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3449,0.0
9.3,,1.0,1143.65,B2,0.0,1.0,0.0,0.0,0.0,0.0,4.0,665.0,1.0,1356.65,3.0,3116.23,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,2.0,7301,0.0
20.2,,0.0,0.0,B2,0.0,1.0,273.9,0.0,0.0,0.0,0.0,652.0,1.0,1042.89,1.0,37.86,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,10237,0.0
12.3,22.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,632.0,1.0,14.24,1.0,1073.07,1.0,0.0,185.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,279.44,0.0,1.0,8365,0.0
3.8,38.0,1.0,1979.54,B5,0.0,1.0,1484.24,0.0,0.0,0.0,9.0,657.0,1.0,1293.2,2.0,1422.88,0.0,0.0,122.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,229.48,S,1.0,572.41,0.0,0.0,1347,0.0
3.4,69.0,1.0,1210.84,B18,0.0,,,,0.0,0.0,0.0,705.0,1.0,261.05,2.0,802.5,0.0,1.0,95.0,0.0,0.0,1.0,9.0,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.71,,,,R,0.0,0.0,0.0,1.0,6816,0.0
15.5,51.0,1.0,3764.91,B6,0.0,1.0,14227.21,0.0,0.0,0.0,16.0,601.0,1.0,277.51,7.0,3354.16,0.0,1.0,121.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,3711.63,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,3241,0.0
0.9,23.0,1.0,5.48,B18,0.0,,,,0.0,0.0,4.0,663.0,1.0,934.89,2.0,1751.17,1.0,0.0,93.0,0.0,0.0,1.0,9.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,149.17,1.0,1.0,9974,0.0
5.8,21.0,1.0,883.82,B3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,651.0,1.0,214.21,3.0,1398.73,1.0,0.0,116.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,654.03,0.0,6.0,7778,0.0
,58.0,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,679.0,1.0,283.33,2.0,505.35,1.0,1.0,105.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,8956,0.0
4.3,31.0,1.0,1774.45,B1,0.0,0.0,0.0,0.0,1.0,4100.0,5.0,671.0,1.0,575.15,4.0,1770.66,1.0,0.0,101.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.18,R,0.0,0.0,0.0,0.0,5829,1.0
3.9,,1.0,317.4,B2,0.0,0.0,0.0,0.0,1.0,12300.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,3636.78,1.0,0.0,9360,0.0
0.4,,0.0,0.0,B4,0.0,1.0,0.0,0.0,1.0,73600.0,0.0,759.0,1.0,2491.52,1.0,4.98,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7117,1.0
2.7,57.0,0.0,0.0,B3,0.0,1.0,5.16,0.0,0.0,0.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,25838.44,0.0,0.0,1498,1.0
3.8,54.0,1.0,515.12,B12,0.0,1.0,121229.78,2.0,0.0,0.0,4.0,597.0,1.0,4606.97,2.0,1868.96,1.0,1.0,88.0,1.0,10324.81,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.67,U,1.0,3723.04,0.0,1.0,9798,1.0
18.3,64.0,0.0,0.0,B10,0.0,0.0,0.0,0.0,0.0,0.0,5.0,708.0,1.0,276.32,6.0,1260.67,0.0,1.0,113.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,205.71,U,0.0,0.0,0.0,12.0,10255,0.0
4.1,60.0,1.0,1134.69,B7,0.0,1.0,45.71,0.0,0.0,0.0,2.0,702.0,1.0,946.01,2.0,1040.83,0.0,0.0,130.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,459.78,0.0,0.0,10093,0.0
1.9,52.0,1.0,5.35,B4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,721.0,1.0,436.96,2.0,604.78,0.0,0.0,107.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.17,0.0,0.0,0.0,R,0.0,0.0,0.0,1.0,4377,0.0
10.3,33.0,1.0,3874.74,B2,0.0,1.0,0.0,0.0,0.0,0.0,8.0,576.0,1.0,5158.09,3.0,4807.31,0.0,0.0,136.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,490.77,R,0.0,0.0,0.0,3.0,9770,1.0
4.5,22.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,572.0,1.0,1751.55,6.0,5159.55,1.0,0.0,136.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,13.0,10218,0.0
0.4,37.0,1.0,870.91,B15,0.0,,,,0.0,0.0,3.0,652.0,1.0,3493.61,3.0,1749.19,1.0,0.0,93.0,0.0,0.0,1.0,17.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,1.0,195,0.0
3.7,25.0,1.0,0.0,B14,0.0,,,,0.0,0.0,12.0,680.0,1.0,230.04,6.0,2977.97,1.0,0.0,111.0,0.0,0.0,1.0,42.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,726.54,0.0,1.0,1597,0.0
3.2,,1.0,28441.73,B3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,704.0,1.0,1546.18,4.0,3518.3,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.01,S,1.0,60390.78,1.0,0.0,5615,1.0
11.2,63.0,1.0,1791.23,B16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,672.0,1.0,3713.3,5.0,1844.03,0.0,0.0,101.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,172.69,R,0.0,0.0,0.0,1.0,10539,0.0
4.8,34.0,1.0,1729.62,B4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,643.0,1.0,727.98,5.0,2759.49,1.0,1.0,120.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,266.16,S,0.0,0.0,0.0,1.0,3420,0.0
1.8,,0.0,0.0,B3,0.0,1.0,871.41,0.0,0.0,0.0,0.0,704.0,1.0,81.02,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,8732,0.0
1.2,61.0,1.0,117.04,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,1.0,110.4,2.0,230.96,1.0,1.0,112.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.89,U,0.0,0.0,0.0,0.0,3588,0.0
4.3,45.0,0.0,0.0,B2,0.0,1.0,8.16,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,8767.96,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,8915,0.0
0.8,30.0,1.0,17.6,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,1.0,409.1,2.0,261.15,0.0,0.0,100.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,3126.63,0.0,4.0,2130,0.0
2.5,,1.0,1584.28,B11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,704.0,1.0,194.48,3.0,1117.97,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,S,0.0,0.0,0.0,1.0,8777,0.0
2.3,,1.0,27.92,B6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,716.0,1.0,3605.4,2.0,2493.33,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,8351.38,0.0,5.0,3824,1.0
4.3,47.0,0.0,0.0,B4,0.0,1.0,30.99,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,118.96,U,1.0,255.09,1.0,0.0,6591,0.0
3.8,,0.0,0.0,B2,0.0,1.0,1.7,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7027,0.0
3.8,67.0,0.0,0.0,B2,0.0,1.0,0.0,0.0,1.0,2100.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,7548,0.0
1.0,45.0,1.0,4421.68,B1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,695.0,1.0,2711.31,2.0,3083.27,0.0,1.0,96.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3539,0.0
4.0,,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,614.0,1.0,2062.94,5.0,1660.31,1.0,,,0.0,0.0,1.0,,0.0,0.0,1.0,2773.26,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,5751.2,0.0,5.0,4451,0.0
,43.0,1.0,989.24,B14,0.0,,,,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,1.0,29.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,3379.38,0.0,0.0,8579,0.0
2.8,62.0,0.0,0.0,B14,0.0,,,,0.0,0.0,1.0,720.0,1.0,31.94,1.0,659.81,0.0,1.0,88.0,0.0,0.0,1.0,22.0,,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.58,,,,U,0.0,0.0,0.0,1.0,7054,0.0
8.3,,1.0,4323.34,B5,0.0,1.0,853.93,1.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1366.73,0.0,0.0,712,0.0
0.8,69.0,1.0,114.59,B4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,698.0,1.0,2151.75,2.0,1071.64,0.0,1.0,122.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,42082.29,0.0,3.0,2022,0.0
2.3,48.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,6.0,663.0,1.0,50.16,2.0,1027.4,1.0,1.0,92.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2.0,5358,0.0
8.8,44.0,0.0,0.0,B3,0.0,1.0,3489.53,0.0,0.0,0.0,9.0,619.0,1.0,1934.99,1.0,1802.83,0.0,1.0,89.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,0.0,0.0,0.0,1.0,4366,1.0
1.3,33.0,1.0,1952.74,B4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,655.0,1.0,587.28,2.0,1345.42,1.0,1.0,122.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.7,1.0,0.0,0.0,S,0.0,0.0,0.0,4.0,5114,0.0
0.6,40.0,1.0,254.04,B2,0.0,1.0,37.48,1.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,886.35,0.0,0.0,1853,1.0
5.0,67.0,1.0,483.28,B15,0.0,,,,0.0,0.0,4.0,719.0,1.0,194.28,6.0,1090.39,1.0,0.0,103.0,0.0,0.0,1.0,19.0,,,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,1248.54,0.0,1.0,7093,0.0
7.5,33.0,0.0,0.0,B14,0.0,,,,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,1.0,35.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,658,0.0
3.0,49.0,1.0,817.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,618.0,1.0,435.52,2.0,769.8,0.0,0.0,109.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1224.78,0.0,0.0,10478,0.0
11.7,29.0,1.0,1339.84,B14,0.0,,,,0.0,0.0,9.0,616.0,1.0,2295.75,3.0,3713.31,1.0,1.0,107.0,0.0,0.0,1.0,45.0,,,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,138183.22,0.0,0.0,,,,S,1.0,3945.83,0.0,1.0,4523,0.0
2.8,38.0,1.0,990.8,B3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,660.0,1.0,32.89,3.0,1264.12,0.0,1.0,128.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,362.82,R,1.0,1.35,0.0,1.0,7976,0.0
5.8,46.0,1.0,35.68,B1,0.0,1.0,461.77,1.0,0.0,0.0,2.0,662.0,1.0,317.95,2.0,823.79,0.0,0.0,105.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,2.0,10013,1.0
1.2,65.0,1.0,549.55,B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,1.0,62.52,2.0,507.65,1.0,1.0,134.0,0.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.03,R,0.0,0.0,0.0,0.0,7940,0.0
2.1,27.0,1.0,1256.53,B3,0.0,1.0,283.64,0.0,0.0,0.0,1.0,633.0,1.0,2080.62,2.0,1204.34,0.0,0.0,103.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,2853.83,0.0,1.0,10122,1.0
1.5,67.0,1.0,1721.67,B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,1.0,257.17,2.0,944.55,0.0,1.0,87.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,0.09,0.0,0.0,10171,0.0
0.3,51.0,1.0,10.69,B2,0.0,0.0,0.0,0.0,1.0,400.0,0.0,601.0,1.0,2332.51,2.0,1479.6,0.0,1.0,126.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2255.59,0.0,3.0,7674,0.0
3.6,46.0,1.0,574.66,B10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,683.0,1.0,1332.83,1.0,3776.44,0.0,1.0,105.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,4304,1.0
5.8,50.0,0.0,0.0,B7,0.0,1.0,391.65,0.0,0.0,0.0,1.0,749.0,1.0,170.91,2.0,361.0,0.0,1.0,90.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,7139.02,1.0,3.0,2488,1.0
2.6,37.0,0.0,0.0,B4,0.0,1.0,7144.11,1.0,1.0,800.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,1008,1.0
1.1,53.0,1.0,500.83,B2,0.0,0.0,0.0,0.0,1.0,6100.0,0.0,664.0,1.0,1916.82,2.0,515.85,0.0,1.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,0.0,9470,1.0
2.2,53.0,1.0,523.1,B1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,692.0,1.0,2372.84,2.0,1425.49,0.0,1.0,101.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2.62,0.0,3.0,7627,1.0
4.8,46.0,0.0,0.0,B4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14489.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2895.5,0.0,0.0,1152,0.0
3.7,39.0,0.0,0.0,B19,0.0,,,,0.0,0.0,8.0,728.0,1.0,17313.34,3.0,9321.16,0.0,0.0,146.0,0.0,0.0,1.0,30.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,1752.28,0.0,5.0,8778,1.0
