ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id,INS
3.6,30.0,0.0,0.0,B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,6674,0.0
19.9,65.0,0.0,0.0,B16,0.0,1.0,12367.76,0.0,0.0,0.0,11.0,680.0,1.0,1599.59,2.0,1214.88,1.0,1.0,151.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,1.0,13489.18,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,386,0.0
8.6,61.0,0.0,0.0,B3,0.0,1.0,142.54,0.0,0.0,0.0,2.0,700.0,1.0,11.05,2.0,461.22,1.0,1.0,115.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,4.0,10480,0.0
12.4,40.0,1.0,2353.78,B15,0.0,,,,0.0,0.0,23.0,593.0,1.0,1485.22,5.0,3046.03,1.0,1.0,87.0,0.0,0.0,1.0,20.0,,,0.0,0.0,1.0,42859.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,2065.86,0.0,2.0,9208,0.0
0.8,31.0,1.0,772.47,B18,0.0,,,,0.0,0.0,3.0,627.0,1.0,285.41,3.0,530.79,1.0,1.0,85.0,0.0,0.0,1.0,24.0,,,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,796.86,1.0,2.0,2100,0.0
2.3,59.0,1.0,11.21,B4,0.0,1.0,156.02,0.0,0.0,0.0,14.0,670.0,1.0,2191.88,3.0,4106.36,1.0,1.0,103.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,25626.56,0.0,1.0,7400,1.0
3.0,63.0,1.0,3164.42,B4,0.0,1.0,161.71,0.0,0.0,0.0,15.0,771.0,1.0,1055.08,3.0,2617.09,0.0,1.0,90.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,1.0,146.61,0.0,0.0,3345,0.0
4.3,61.0,1.0,714.06,B17,0.0,0.0,0.0,0.0,0.0,0.0,7.0,713.0,1.0,731.26,6.0,2217.02,0.0,1.0,96.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,160.16,R,1.0,1265.78,0.0,7.0,1471,0.0
3.8,53.0,0.0,0.0,B15,0.0,,,,0.0,0.0,2.0,661.0,1.0,382.77,1.0,328.85,0.0,0.0,128.0,0.0,0.0,1.0,66.0,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,9346,0.0
3.7,35.0,1.0,5019.02,B1,0.0,1.0,164.01,0.0,0.0,0.0,4.0,589.0,1.0,2542.65,1.0,1656.66,0.0,0.0,94.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,37741.11,0.0,0.0,6857,1.0
4.0,48.0,1.0,445.13,B6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,687.0,1.0,353.46,3.0,812.28,1.0,1.0,117.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,120.37,S,0.0,0.0,0.0,2.0,8950,0.0
2.8,59.0,1.0,1372.11,B1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,655.0,1.0,4349.88,2.0,9742.16,0.0,1.0,99.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,4026,0.0
4.8,47.0,0.0,0.0,B12,0.0,0.0,0.0,0.0,0.0,0.0,6.0,606.0,1.0,434.56,1.0,698.92,1.0,1.0,86.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,3354.1,0.0,0.0,9.5,1.0,15341.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,5378,1.0
0.6,37.0,0.0,0.0,B13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,639.0,1.0,70.07,3.0,909.42,1.0,0.0,106.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,347.86,0.0,2.0,10061,0.0
12.3,42.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,627.0,1.0,730.36,3.0,3404.45,1.0,0.0,118.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,5.0,8994,0.0
10.2,47.0,0.0,0.0,B15,0.0,,,,0.0,0.0,16.0,650.0,1.0,3029.62,2.0,2255.22,1.0,1.0,151.0,1.0,10142.17,1.0,90.0,,,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,118.69,0.0,13.0,1710,0.0
1.8,50.0,0.0,0.0,B8,0.0,1.0,359.62,0.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,14962.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,6246,1.0
2.1,46.0,1.0,2042.74,B14,0.0,,,,0.0,0.0,7.0,616.0,1.0,645.87,3.0,1592.02,0.0,0.0,106.0,0.0,0.0,1.0,36.0,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,0.0,1.0,1.0,300,0.0
1.4,61.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,1.0,671.19,1.0,610.56,1.0,1.0,88.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,941.41,0.0,0.0,6343,0.0
2.3,,1.0,384.16,B2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,662.0,1.0,158.62,3.0,720.2,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.72,1.0,0.0,0.0,R,1.0,8.23,0.0,1.0,1218,0.0
4.7,41.0,1.0,1895.08,B6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,678.0,1.0,112.43,3.0,1170.28,0.0,1.0,112.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,6.57,0.0,0.0,6565,0.0
4.0,,0.0,0.0,B7,0.0,1.0,240.74,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,14961.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,6788,0.0
0.3,,1.0,282.22,B6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,680.0,1.0,29.43,4.0,442.9,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.54,0.0,0.0,0.0,S,1.0,13.84,0.0,0.0,2237,0.0
2.0,,1.0,2065.86,B2,0.0,0.0,0.0,0.0,1.0,9800.0,6.0,649.0,1.0,362.96,4.0,1528.86,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.29,0.0,4.0,96.53,S,1.0,2.35,0.0,0.0,3003,0.0
1.8,42.0,1.0,189.92,B13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649.0,1.0,1693.13,2.0,1819.81,0.0,1.0,104.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,284.73,0.0,5.0,3835,0.0
4.2,37.0,1.0,1366.5,B17,0.0,1.0,390.24,0.0,0.0,0.0,9.0,685.0,1.0,1432.05,3.0,2000.8,1.0,0.0,93.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,503.66,R,1.0,38.56,0.0,0.0,9523,0.0
3.7,48.0,1.0,1706.47,B10,0.0,0.0,0.0,0.0,1.0,2400.0,1.0,677.0,1.0,1415.54,2.0,1231.65,0.0,1.0,105.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,255.73,U,1.0,4627.44,0.0,1.0,8034,0.0
34.1,59.0,1.0,0.0,B6,0.0,1.0,456.67,0.0,0.0,0.0,7.0,649.0,1.0,1389.09,2.0,1709.77,0.0,1.0,93.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,9444,0.0
,,0.0,0.0,B3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,695.0,1.0,149.71,1.0,212.22,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,596.65,0.0,1.0,3753,1.0
22.3,60.0,1.0,70.32,B1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,705.0,1.0,168.67,3.0,709.76,0.0,0.0,94.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.01,0.0,0.0,0.0,R,0.0,0.0,0.0,6.0,7119,0.0
2.3,,1.0,6408.76,B2,0.0,1.0,0.0,0.0,0.0,0.0,18.0,625.0,1.0,1687.48,4.0,3144.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,U,1.0,39244.34,0.0,0.0,5610,1.0
4.2,52.0,0.0,0.0,B8,0.0,1.0,39.53,1.0,0.0,0.0,16.0,621.0,1.0,1864.56,3.0,4299.79,1.0,0.0,86.0,0.0,0.0,1.0,3.0,1.0,1711.03,1.0,3720.45,0.0,0.0,6.5,1.0,16133.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,3.0,10284,0.0
8.3,54.0,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,2258,1.0
10.1,21.0,1.0,216.71,B15,0.0,,,,0.0,0.0,17.0,611.0,1.0,1366.45,3.0,2406.13,0.0,0.0,108.0,0.0,0.0,1.0,41.0,,,0.0,0.0,0.0,0.0,3.5,1.0,15784.89,2.0,0.0,0.0,0.0,1.0,18.18,,,,U,0.0,0.0,0.0,7.0,4656,1.0
2.7,76.0,0.0,0.0,B16,0.0,1.0,434785.25,0.0,0.0,0.0,0.0,640.0,1.0,4251.94,5.0,7661.11,0.0,1.0,117.0,1.0,10372.28,1.0,50.0,1.0,2838.89,1.0,0.0,1.0,112022.07,7.0,1.0,18281.33,0.0,0.0,1.0,308729.12,0.0,0.0,2.0,0.0,0.0,R,0.0,0.0,0.0,5.0,2234,0.0
26.7,63.0,0.0,0.0,B4,0.0,1.0,0.0,0.0,0.0,0.0,4.0,692.0,1.0,237.16,2.0,817.9,1.0,0.0,100.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,214.22,0.0,1.0,7574,0.0
4.3,,1.0,4685.79,B5,0.0,1.0,1099.34,0.0,0.0,0.0,8.0,659.0,1.0,5628.73,5.0,4943.28,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2276.79,0.0,3.0,10412,0.0
4.0,34.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,667.0,1.0,267.77,3.0,650.6,0.0,0.0,121.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15349.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,3.0,2167,0.0
2.5,67.0,0.0,0.0,B4,0.0,1.0,29.46,0.0,0.0,0.0,0.0,727.0,1.0,613.32,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2757.47,0.0,0.0,349,1.0
2.3,54.0,1.0,816.37,B1,0.0,1.0,397.81,0.0,1.0,21800.0,0.0,654.0,1.0,1748.0,2.0,179.83,0.0,0.0,117.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,745.81,0.0,4.0,6967,1.0
10.5,57.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,1647,0.0
0.3,,1.0,2607.64,B9,0.0,1.0,498.22,0.0,1.0,1300.0,9.0,662.0,1.0,930.34,3.0,2223.24,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.68,0.0,5.0,191.62,U,1.0,1934.15,1.0,4.0,2395,0.0
9.4,47.0,0.0,0.0,B4,0.0,1.0,-1.6,0.0,0.0,0.0,8.0,685.0,1.0,10530.23,4.0,5920.99,1.0,0.0,136.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,22463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2.0,1005,1.0
28.3,,1.0,3783.07,B6,0.0,1.0,217.2,1.0,0.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.93,U,1.0,20389.18,0.0,0.0,3078,1.0
4.6,,1.0,1539.19,B2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,686.0,1.0,2670.85,2.0,1001.91,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,1.0,4321,0.0
3.3,61.0,1.0,1224.14,B2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,668.0,1.0,310.25,6.0,1643.46,1.0,0.0,98.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.33,4.0,7.0,137.0,U,0.0,0.0,0.0,0.0,5592,0.0
,63.0,1.0,234.2,B4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,718.0,1.0,652.15,1.0,1491.77,0.0,0.0,114.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15209.41,1.0,0.0,0.0,0.0,1.0,1.44,0.0,1.0,198.18,U,0.0,0.0,0.0,0.0,589,0.0
0.4,67.0,1.0,299.18,B14,0.0,,,,0.0,0.0,3.0,646.0,1.0,2825.42,2.0,2694.31,1.0,1.0,114.0,0.0,0.0,1.0,43.0,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,797.28,0.0,2.0,1409,0.0
3.9,,0.0,0.0,B2,0.0,1.0,299.03,0.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,76,0.0
3.3,66.0,1.0,17.58,B3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,679.0,1.0,83.2,2.0,540.93,0.0,0.0,116.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,4.0,1398,0.0
7.8,39.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,681.0,1.0,834.09,2.0,2009.23,0.0,1.0,104.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2522.06,0.0,4.0,6656,0.0
0.3,48.0,1.0,479.85,B3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,716.0,1.0,3361.2,2.0,904.86,0.0,0.0,142.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.57,1.0,2.0,137.8,U,1.0,19197.71,0.0,0.0,6178,0.0
12.3,38.0,0.0,0.0,B7,0.0,1.0,384.04,1.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,7686.76,0.0,0.0,7.5,1.0,15095.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,1.0,0.0,4564,1.0
4.2,,1.0,8219.96,B4,0.0,1.0,1267.44,1.0,1.0,24600.0,10.0,669.0,1.0,211.47,4.0,4408.49,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,148.88,S,1.0,7476.2,0.0,1.0,3627,1.0
18.0,55.0,0.0,0.0,B15,0.0,,,,1.0,9500.0,7.0,675.0,1.0,544.14,2.0,1052.22,1.0,1.0,98.0,0.0,0.0,1.0,30.0,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,1952.33,0.0,1.0,5410,0.0
2.3,46.0,0.0,0.0,B10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,1.0,512.75,1.0,51.92,0.0,0.0,133.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,5129.17,0.0,0.0,4660,1.0
12.3,62.0,1.0,1339.82,B2,0.0,1.0,97829.05,3.0,0.0,0.0,0.0,717.0,1.0,790.88,2.0,795.92,0.0,1.0,99.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,109585.28,0.0,0.0,0.0,2.0,134.23,U,1.0,3587.71,0.0,0.0,7614,0.0
4.5,,1.0,1399.03,B2,0.0,1.0,3554.84,1.0,1.0,8400.0,10.0,607.0,1.0,566.38,6.0,3601.03,1.0,,,1.0,10034.85,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.34,1.0,3.0,80.61,S,0.0,0.0,0.0,5.0,8556,0.0
2.3,,0.0,0.0,B8,0.0,1.0,0.0,0.0,1.0,34100.0,2.0,708.0,1.0,400.45,2.0,1011.88,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,15191.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,10068,1.0
3.0,71.0,1.0,880.71,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,1.0,806.1,2.0,860.35,0.0,1.0,101.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,115.83,R,1.0,170.97,0.0,0.0,8909,0.0
5.2,53.0,1.0,7872.41,B3,0.0,1.0,0.0,0.0,1.0,12000.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,3535.4,1.0,0.0,2920,1.0
1.3,41.0,1.0,819.55,B14,0.0,,,,0.0,0.0,2.0,663.0,1.0,50.06,3.0,685.19,0.0,0.0,105.0,0.0,0.0,1.0,37.0,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.75,,,,U,0.0,0.0,0.0,1.0,4824,0.0
4.3,52.0,1.0,3160.6,B3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,646.0,1.0,239.35,5.0,2644.23,0.0,0.0,97.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,20.48,0.0,0.0,2492,0.0
21.3,76.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,1.0,40000.0,0.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14879.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,144.21,0.0,0.0,8754,0.0
25.9,49.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,1.0,7500.0,1.0,682.0,1.0,8507.23,3.0,4520.46,1.0,0.0,119.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,2.0,1366,0.0
0.3,23.0,0.0,0.0,B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,1.0,102.74,2.0,511.6,0.0,0.0,121.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,496.93,0.0,1.0,2572,0.0
8.2,33.0,1.0,869.9,B1,0.0,1.0,2470.19,1.0,0.0,0.0,9.0,707.0,1.0,468.45,3.0,2162.4,1.0,1.0,120.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,54.86,S,1.0,56.73,1.0,0.0,6221,0.0
12.4,76.0,0.0,0.0,B8,0.0,1.0,20130.6,2.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,1.0,10337.45,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1313.17,0.0,0.0,230,1.0
9.0,54.0,0.0,0.0,B1,0.0,1.0,82886.11,0.0,0.0,0.0,23.0,713.0,1.0,5048.17,5.0,11082.41,0.0,0.0,126.0,1.0,10361.44,1.0,40.0,0.0,0.0,0.0,0.0,1.0,5689.53,4.0,1.0,18461.49,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,611.67,U,0.0,0.0,0.0,7.0,4732,1.0
8.9,50.0,1.0,1401.84,B7,1.0,0.0,0.0,0.0,0.0,0.0,15.0,700.0,1.0,469.31,3.0,2821.84,1.0,0.0,126.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.13,2.0,3.0,84.42,U,0.0,0.0,0.0,0.0,6380,0.0
1.2,34.0,1.0,2740.89,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1.0,29267.35,3.0,1195.17,0.0,0.0,169.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,1829,1.0
1.8,44.0,0.0,0.0,B14,0.0,,,,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,1.0,9878.29,1.0,70.0,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,2259,0.0
4.6,64.0,1.0,1884.18,B16,0.0,1.0,401939.19,0.0,1.0,8700.0,8.0,639.0,1.0,1536.79,3.0,6578.62,1.0,1.0,108.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,409590.38,0.0,0.0,1.0,2.0,260.9,R,0.0,0.0,0.0,0.0,5033,0.0
